Security,SPX Index,
Start Date,12/30/27 0:00,
End Date,4/4/24 0:00,
Period,D,
Currency,USD,
,,
Date,PX_LAST,PX_VOLUME
1987-11-11,241.9,#N/A N/A
1987-11-10,239,#N/A N/A
1987-11-09,243.17,#N/A N/A
1987-11-06,250.41,#N/A N/A
1987-11-05,254.48,#N/A N/A
1987-11-04,248.96,#N/A N/A
1987-11-03,250.82,#N/A N/A
1987-11-02,255.75,#N/A N/A
1987-10-30,251.79,#N/A N/A
1987-10-29,244.77,#N/A N/A
1987-10-28,233.28,#N/A N/A
1987-10-27,233.19,#N/A N/A
1987-10-26,227.67,#N/A N/A
1987-10-23,248.22,#N/A N/A
1987-10-22,248.25,#N/A N/A
1987-10-21,258.38,#N/A N/A
1987-10-20,236.83,#N/A N/A
1987-10-19,224.84,#N/A N/A
1987-10-16,282.7,#N/A N/A
1987-10-15,298.08,#N/A N/A
1987-10-14,305.23,#N/A N/A
1987-10-13,314.52,#N/A N/A
1987-10-12,309.39,#N/A N/A
1987-10-09,311.07,#N/A N/A
1987-10-08,314.16,#N/A N/A
1987-10-07,318.54,#N/A N/A
1987-10-06,319.22,#N/A N/A
1987-10-05,328.08,#N/A N/A
1987-10-02,328.07,#N/A N/A
1987-10-01,327.33,#N/A N/A
1987-09-30,321.83,#N/A N/A
1987-09-29,321.69,#N/A N/A
1987-09-28,323.2,#N/A N/A
1987-09-25,320.16,#N/A N/A
1987-09-24,319.72,#N/A N/A
1987-09-23,321.19,#N/A N/A
1987-09-22,319.5,#N/A N/A
1987-09-21,310.54,#N/A N/A
1987-09-18,314.86,#N/A N/A
1987-09-17,314.93,#N/A N/A
1987-09-16,314.86,#N/A N/A
1987-09-15,317.74,#N/A N/A
1987-09-14,323.08,#N/A N/A
1987-09-11,321.98,#N/A N/A
1987-09-10,317.13,#N/A N/A
1987-09-09,313.92,#N/A N/A
1987-09-08,313.56,#N/A N/A
1987-09-04,316.7,#N/A N/A
1987-09-03,320.21,#N/A N/A
1987-09-02,321.68,#N/A N/A
1987-09-01,323.4,#N/A N/A
1987-08-31,329.8,#N/A N/A
1987-08-28,327.04,#N/A N/A
1987-08-27,331.38,#N/A N/A
1987-08-26,334.57,#N/A N/A
1987-08-25,336.77,#N/A N/A
1987-08-24,333.33,#N/A N/A
1987-08-21,335.9,#N/A N/A
1987-08-20,334.84,#N/A N/A
1987-08-19,329.83,#N/A N/A
1987-08-18,329.25,#N/A N/A
1987-08-17,334.11,#N/A N/A
1987-08-14,333.99,#N/A N/A
1987-08-13,334.65,#N/A N/A
1987-08-12,332.39,#N/A N/A
1987-08-11,333.33,#N/A N/A
1987-08-10,328,#N/A N/A
1987-08-07,323,#N/A N/A
1987-08-06,322.09,#N/A N/A
1987-08-05,318.45,#N/A N/A
1987-08-04,316.23,#N/A N/A
1987-08-03,317.57,#N/A N/A
1987-07-31,318.66,#N/A N/A
1987-07-30,318.05,#N/A N/A
1987-07-29,315.65,#N/A N/A
1987-07-28,312.33,#N/A N/A
1987-07-27,310.65,#N/A N/A
1987-07-24,309.27,#N/A N/A
1987-07-23,307.81,#N/A N/A
1987-07-22,308.47,#N/A N/A
1987-07-21,308.55,#N/A N/A
1987-07-20,311.39,#N/A N/A
1987-07-17,314.59,#N/A N/A
1987-07-16,312.7,#N/A N/A
1987-07-15,310.42,#N/A N/A
1987-07-14,310.68,#N/A N/A
1987-07-13,307.63,#N/A N/A
1987-07-10,308.37,#N/A N/A
1987-07-09,307.52,#N/A N/A
1987-07-08,308.29,#N/A N/A
1987-07-07,307.4,#N/A N/A
1987-07-06,304.92,#N/A N/A
1987-07-02,305.63,#N/A N/A
1987-07-01,302.94,#N/A N/A
1987-06-30,304,#N/A N/A
1987-06-29,307.9,#N/A N/A
1987-06-26,307.16,#N/A N/A
1987-06-25,308.96,#N/A N/A
1987-06-24,306.86,#N/A N/A
1987-06-23,308.43,#N/A N/A
1987-06-22,309.65,#N/A N/A
1987-06-19,306.97,#N/A N/A
1987-06-18,305.69,#N/A N/A
1987-06-17,304.81,#N/A N/A
1987-06-16,304.76,#N/A N/A
1987-06-15,303.14,#N/A N/A
1987-06-12,301.62,#N/A N/A
1987-06-11,298.73,#N/A N/A
1987-06-10,297.47,#N/A N/A
1987-06-09,297.28,#N/A N/A
1987-06-08,296.72,#N/A N/A
1987-06-05,293.45,#N/A N/A
1987-06-04,295.09,#N/A N/A
1987-06-03,293.47,#N/A N/A
1987-06-02,288.46,#N/A N/A
1987-06-01,289.83,#N/A N/A
1987-05-29,290.1,#N/A N/A
1987-05-28,290.76,#N/A N/A
1987-05-27,288.73,#N/A N/A
1987-05-26,289.11,#N/A N/A
1987-05-22,282.16,#N/A N/A
1987-05-21,280.17,#N/A N/A
1987-05-20,278.21,#N/A N/A
1987-05-19,279.62,#N/A N/A
1987-05-18,286.65,#N/A N/A
1987-05-15,287.43,#N/A N/A
1987-05-14,294.24,#N/A N/A
1987-05-13,293.98,#N/A N/A
1987-05-12,293.3,#N/A N/A
1987-05-11,291.57,#N/A N/A
1987-05-08,293.37,#N/A N/A
1987-05-07,294.71,#N/A N/A
1987-05-06,295.47,#N/A N/A
1987-05-05,295.34,#N/A N/A
1987-05-04,289.36,#N/A N/A
1987-05-01,288.03,#N/A N/A
1987-04-30,288.36,#N/A N/A
1987-04-29,284.57,#N/A N/A
1987-04-28,282.51,#N/A N/A
1987-04-27,281.83,#N/A N/A
1987-04-24,281.52,#N/A N/A
1987-04-23,286.82,#N/A N/A
1987-04-22,287.19,#N/A N/A
1987-04-21,293.07,#N/A N/A
1987-04-20,286.09,#N/A N/A
1987-04-16,286.91,#N/A N/A
1987-04-15,284.44,#N/A N/A
1987-04-14,279.16,#N/A N/A
1987-04-13,285.62,#N/A N/A
1987-04-10,292.49,#N/A N/A
1987-04-09,292.86,#N/A N/A
1987-04-08,297.26,#N/A N/A
1987-04-07,296.69,#N/A N/A
1987-04-06,301.95,#N/A N/A
1987-04-03,300.41,#N/A N/A
1987-04-02,293.63,#N/A N/A
1987-04-01,292.39,#N/A N/A
1987-03-31,291.7,#N/A N/A
1987-03-30,289.2,#N/A N/A
1987-03-27,296.13,#N/A N/A
1987-03-26,300.93,#N/A N/A
1987-03-25,300.38,#N/A N/A
1987-03-24,301.64,#N/A N/A
1987-03-23,301.16,#N/A N/A
1987-03-20,298.17,#N/A N/A
1987-03-19,294.08,#N/A N/A
1987-03-18,292.78,#N/A N/A
1987-03-17,292.47,#N/A N/A
1987-03-16,288.23,#N/A N/A
1987-03-13,289.89,#N/A N/A
1987-03-12,291.22,#N/A N/A
1987-03-11,290.31,#N/A N/A
1987-03-10,290.86,#N/A N/A
1987-03-09,288.3,#N/A N/A
1987-03-06,290.66,#N/A N/A
1987-03-05,290.52,#N/A N/A
1987-03-04,288.62,#N/A N/A
1987-03-03,284.12,#N/A N/A
1987-03-02,283,#N/A N/A
1987-02-27,284.2,#N/A N/A
1987-02-26,282.96,#N/A N/A
1987-02-25,284,#N/A N/A
1987-02-24,282.88,#N/A N/A
1987-02-23,282.38,#N/A N/A
1987-02-20,285.48,#N/A N/A
1987-02-19,285.57,#N/A N/A
1987-02-18,285.42,#N/A N/A
1987-02-17,285.49,#N/A N/A
1987-02-13,279.7,#N/A N/A
1987-02-12,275.62,#N/A N/A
1987-02-11,277.54,#N/A N/A
1987-02-10,275.07,#N/A N/A
1987-02-09,278.16,#N/A N/A
1987-02-06,280.04,#N/A N/A
1987-02-05,281.16,#N/A N/A
1987-02-04,279.64,#N/A N/A
1987-02-03,275.99,#N/A N/A
1987-02-02,276.45,#N/A N/A
1987-01-30,274.08,#N/A N/A
1987-01-29,274.24,#N/A N/A
1987-01-28,275.4,#N/A N/A
1987-01-27,273.75,#N/A N/A
1987-01-26,269.61,#N/A N/A
1987-01-23,270.1,#N/A N/A
1987-01-22,273.91,#N/A N/A
1987-01-21,267.84,#N/A N/A
1987-01-20,269.04,#N/A N/A
1987-01-19,269.34,#N/A N/A
1987-01-16,266.28,#N/A N/A
1987-01-15,265.49,#N/A N/A
1987-01-14,262.64,#N/A N/A
1987-01-13,259.95,#N/A N/A
1987-01-12,260.3,#N/A N/A
1987-01-09,258.73,#N/A N/A
1987-01-08,257.29,#N/A N/A
1987-01-07,255.33,#N/A N/A
1987-01-06,252.78,#N/A N/A
1987-01-05,252.19,#N/A N/A
1987-01-02,246.45,#N/A N/A
1986-12-31,242.17,#N/A N/A
1986-12-30,243.37,#N/A N/A
1986-12-29,244.67,#N/A N/A
1986-12-26,246.92,#N/A N/A
1986-12-24,246.75,#N/A N/A
1986-12-23,246.34,#N/A N/A
1986-12-22,248.75,#N/A N/A
1986-12-19,249.73,#N/A N/A
1986-12-18,246.78,#N/A N/A
1986-12-17,247.56,#N/A N/A
1986-12-16,250.04,#N/A N/A
1986-12-15,248.21,#N/A N/A
1986-12-12,247.35,#N/A N/A
1986-12-11,248.17,#N/A N/A
1986-12-10,250.96,#N/A N/A
1986-12-09,249.28,#N/A N/A
1986-12-08,251.16,#N/A N/A
1986-12-05,251.17,#N/A N/A
1986-12-04,253.04,#N/A N/A
1986-12-03,253.85,#N/A N/A
1986-12-02,254,#N/A N/A
1986-12-01,249.05,#N/A N/A
1986-11-28,249.22,#N/A N/A
1986-11-26,248.77,#N/A N/A
1986-11-25,248.17,#N/A N/A
1986-11-24,247.45,#N/A N/A
1986-11-21,245.86,#N/A N/A
1986-11-20,242.05,#N/A N/A
1986-11-19,237.66,#N/A N/A
1986-11-18,236.78,#N/A N/A
1986-11-17,243.21,#N/A N/A
1986-11-14,244.5,#N/A N/A
1986-11-13,243.02,#N/A N/A
1986-11-12,246.64,#N/A N/A
1986-11-11,247.08,#N/A N/A
1986-11-10,246.13,#N/A N/A
1986-11-07,245.77,#N/A N/A
1986-11-06,245.87,#N/A N/A
1986-11-05,246.58,#N/A N/A
1986-11-04,246.2,#N/A N/A
1986-11-03,245.8,#N/A N/A
1986-10-31,243.98,#N/A N/A
1986-10-30,243.71,#N/A N/A
1986-10-29,240.94,#N/A N/A
1986-10-28,239.26,#N/A N/A
1986-10-27,238.77,#N/A N/A
1986-10-24,238.26,#N/A N/A
1986-10-23,239.28,#N/A N/A
1986-10-22,236.26,#N/A N/A
1986-10-21,235.88,#N/A N/A
1986-10-20,235.97,#N/A N/A
1986-10-17,238.84,#N/A N/A
1986-10-16,239.53,#N/A N/A
1986-10-15,238.8,#N/A N/A
1986-10-14,235.37,#N/A N/A
1986-10-13,235.91,#N/A N/A
1986-10-10,235.48,#N/A N/A
1986-10-09,235.85,#N/A N/A
1986-10-08,236.68,#N/A N/A
1986-10-07,234.41,#N/A N/A
1986-10-06,234.78,#N/A N/A
1986-10-03,233.71,#N/A N/A
1986-10-02,233.92,#N/A N/A
1986-10-01,233.6,#N/A N/A
1986-09-30,231.32,#N/A N/A
1986-09-29,229.91,#N/A N/A
1986-09-26,232.23,#N/A N/A
1986-09-25,231.83,#N/A N/A
1986-09-24,236.28,#N/A N/A
1986-09-23,235.67,#N/A N/A
1986-09-22,234.93,#N/A N/A
1986-09-19,232.21,#N/A N/A
1986-09-18,232.31,#N/A N/A
1986-09-17,231.68,#N/A N/A
1986-09-16,231.72,#N/A N/A
1986-09-15,231.94,#N/A N/A
1986-09-12,230.67,#N/A N/A
1986-09-11,235.18,#N/A N/A
1986-09-10,247.06,#N/A N/A
1986-09-09,247.67,#N/A N/A
1986-09-08,248.14,#N/A N/A
1986-09-05,250.47,#N/A N/A
1986-09-04,253.83,#N/A N/A
1986-09-03,250.08,#N/A N/A
1986-09-02,248.52,#N/A N/A
1986-08-29,252.93,#N/A N/A
1986-08-28,252.84,#N/A N/A
1986-08-27,253.3,#N/A N/A
1986-08-26,252.84,#N/A N/A
1986-08-25,247.81,#N/A N/A
1986-08-22,250.19,#N/A N/A
1986-08-21,249.67,#N/A N/A
1986-08-20,249.77,#N/A N/A
1986-08-19,246.51,#N/A N/A
1986-08-18,247.38,#N/A N/A
1986-08-15,247.15,#N/A N/A
1986-08-14,246.25,#N/A N/A
1986-08-13,245.67,#N/A N/A
1986-08-12,243.34,#N/A N/A
1986-08-11,240.68,#N/A N/A
1986-08-08,236.88,#N/A N/A
1986-08-07,237.04,#N/A N/A
1986-08-06,236.84,#N/A N/A
1986-08-05,237.03,#N/A N/A
1986-08-04,235.99,#N/A N/A
1986-08-01,234.91,#N/A N/A
1986-07-31,236.12,#N/A N/A
1986-07-30,236.59,#N/A N/A
1986-07-29,234.55,#N/A N/A
1986-07-28,236.01,#N/A N/A
1986-07-25,240.22,#N/A N/A
1986-07-24,237.95,#N/A N/A
1986-07-23,238.67,#N/A N/A
1986-07-22,238.18,#N/A N/A
1986-07-21,236.24,#N/A N/A
1986-07-18,236.36,#N/A N/A
1986-07-17,236.07,#N/A N/A
1986-07-16,235.01,#N/A N/A
1986-07-15,233.66,#N/A N/A
1986-07-14,238.11,#N/A N/A
1986-07-11,242.22,#N/A N/A
1986-07-10,243.01,#N/A N/A
1986-07-09,242.82,#N/A N/A
1986-07-08,241.59,#N/A N/A
1986-07-07,244.05,#N/A N/A
1986-07-03,251.79,#N/A N/A
1986-07-02,252.7,#N/A N/A
1986-07-01,252.04,#N/A N/A
1986-06-30,250.84,#N/A N/A
1986-06-27,249.6,#N/A N/A
1986-06-26,248.74,#N/A N/A
1986-06-25,248.93,#N/A N/A
1986-06-24,247.03,#N/A N/A
1986-06-23,245.26,#N/A N/A
1986-06-20,247.58,#N/A N/A
1986-06-19,244.06,#N/A N/A
1986-06-18,244.99,#N/A N/A
1986-06-17,244.35,#N/A N/A
1986-06-16,246.13,#N/A N/A
1986-06-13,245.73,#N/A N/A
1986-06-12,241.49,#N/A N/A
1986-06-11,241.13,#N/A N/A
1986-06-10,239.58,#N/A N/A
1986-06-09,239.96,#N/A N/A
1986-06-06,245.67,#N/A N/A
1986-06-05,245.65,#N/A N/A
1986-06-04,243.94,#N/A N/A
1986-06-03,245.51,#N/A N/A
1986-06-02,245.04,#N/A N/A
1986-05-30,247.35,#N/A N/A
1986-05-29,247.98,#N/A N/A
1986-05-28,246.63,#N/A N/A
1986-05-27,244.75,#N/A N/A
1986-05-23,241.35,#N/A N/A
1986-05-22,240.12,#N/A N/A
1986-05-21,235.45,#N/A N/A
1986-05-20,236.11,#N/A N/A
1986-05-19,233.2,#N/A N/A
1986-05-16,232.76,#N/A N/A
1986-05-15,234.43,#N/A N/A
1986-05-14,237.54,#N/A N/A
1986-05-13,236.41,#N/A N/A
1986-05-12,237.58,#N/A N/A
1986-05-09,237.85,#N/A N/A
1986-05-08,237.13,#N/A N/A
1986-05-07,236.08,#N/A N/A
1986-05-06,237.24,#N/A N/A
1986-05-05,237.73,#N/A N/A
1986-05-02,234.79,#N/A N/A
1986-05-01,235.16,#N/A N/A
1986-04-30,235.52,#N/A N/A
1986-04-29,240.51,#N/A N/A
1986-04-28,243.08,#N/A N/A
1986-04-25,242.29,#N/A N/A
1986-04-24,242.02,#N/A N/A
1986-04-23,241.75,#N/A N/A
1986-04-22,242.42,#N/A N/A
1986-04-21,244.74,#N/A N/A
1986-04-18,242.38,#N/A N/A
1986-04-17,243.03,#N/A N/A
1986-04-16,242.22,#N/A N/A
1986-04-15,237.73,#N/A N/A
1986-04-14,237.28,#N/A N/A
1986-04-11,235.97,#N/A N/A
1986-04-10,236.44,#N/A N/A
1986-04-09,233.75,#N/A N/A
1986-04-08,233.52,#N/A N/A
1986-04-07,228.63,#N/A N/A
1986-04-04,228.69,#N/A N/A
1986-04-03,232.47,#N/A N/A
1986-04-02,235.71,#N/A N/A
1986-04-01,235.14,#N/A N/A
1986-03-31,238.9,#N/A N/A
1986-03-27,238.97,#N/A N/A
1986-03-26,237.3,#N/A N/A
1986-03-25,234.72,#N/A N/A
1986-03-24,235.33,#N/A N/A
1986-03-21,233.34,#N/A N/A
1986-03-20,236.54,#N/A N/A
1986-03-19,235.6,#N/A N/A
1986-03-18,235.78,#N/A N/A
1986-03-17,234.67,#N/A N/A
1986-03-14,236.55,#N/A N/A
1986-03-13,233.19,#N/A N/A
1986-03-12,232.54,#N/A N/A
1986-03-11,231.69,#N/A N/A
1986-03-10,226.58,#N/A N/A
1986-03-07,225.57,#N/A N/A
1986-03-06,225.13,#N/A N/A
1986-03-05,224.34,#N/A N/A
1986-03-04,224.38,#N/A N/A
1986-03-03,225.42,#N/A N/A
1986-02-28,226.92,#N/A N/A
1986-02-27,226.77,#N/A N/A
1986-02-26,224.04,#N/A N/A
1986-02-25,223.79,#N/A N/A
1986-02-24,224.34,#N/A N/A
1986-02-21,224.62,#N/A N/A
1986-02-20,222.22,#N/A N/A
1986-02-19,219.76,#N/A N/A
1986-02-18,222.45,#N/A N/A
1986-02-14,219.76,#N/A N/A
1986-02-13,217.4,#N/A N/A
1986-02-12,215.97,#N/A N/A
1986-02-11,215.92,#N/A N/A
1986-02-10,216.24,#N/A N/A
1986-02-07,214.56,#N/A N/A
1986-02-06,213.47,#N/A N/A
1986-02-05,212.96,#N/A N/A
1986-02-04,212.79,#N/A N/A
1986-02-03,213.96,#N/A N/A
1986-01-31,211.78,#N/A N/A
1986-01-30,209.33,#N/A N/A
1986-01-29,210.29,#N/A N/A
1986-01-28,209.81,#N/A N/A
1986-01-27,207.39,#N/A N/A
1986-01-24,206.43,#N/A N/A
1986-01-23,204.25,#N/A N/A
1986-01-22,203.49,#N/A N/A
1986-01-21,205.79,#N/A N/A
1986-01-20,207.53,#N/A N/A
1986-01-17,208.43,#N/A N/A
1986-01-16,209.17,#N/A N/A
1986-01-15,208.26,#N/A N/A
1986-01-14,206.64,#N/A N/A
1986-01-13,206.72,#N/A N/A
1986-01-10,205.96,#N/A N/A
1986-01-09,206.11,#N/A N/A
1986-01-08,207.97,#N/A N/A
1986-01-07,213.8,#N/A N/A
1986-01-06,210.65,#N/A N/A
1986-01-03,210.88,#N/A N/A
1986-01-02,209.59,#N/A N/A
1985-12-31,211.28,#N/A N/A
1985-12-30,210.68,#N/A N/A
1985-12-27,209.61,#N/A N/A
1985-12-26,207.15,#N/A N/A
1985-12-24,207.14,#N/A N/A
1985-12-23,208.57,#N/A N/A
1985-12-20,210.94,#N/A N/A
1985-12-19,210.02,#N/A N/A
1985-12-18,209.81,#N/A N/A
1985-12-17,210.65,#N/A N/A
1985-12-16,212.02,#N/A N/A
1985-12-13,209.94,#N/A N/A
1985-12-12,206.73,#N/A N/A
1985-12-11,206.31,#N/A N/A
1985-12-10,204.39,#N/A N/A
1985-12-09,204.25,#N/A N/A
1985-12-06,202.99,#N/A N/A
1985-12-05,203.88,#N/A N/A
1985-12-04,204.23,#N/A N/A
1985-12-03,200.86,#N/A N/A
1985-12-02,200.46,#N/A N/A
1985-11-29,202.17,#N/A N/A
1985-11-27,202.54,#N/A N/A
1985-11-26,200.67,#N/A N/A
1985-11-25,200.35,#N/A N/A
1985-11-22,201.52,#N/A N/A
1985-11-21,201.41,#N/A N/A
1985-11-20,198.99,#N/A N/A
1985-11-19,198.67,#N/A N/A
1985-11-18,198.71,#N/A N/A
1985-11-15,198.11,#N/A N/A
1985-11-14,199.06,#N/A N/A
1985-11-13,197.1,#N/A N/A
1985-11-12,198.08,#N/A N/A
1985-11-11,197.28,#N/A N/A
1985-11-08,193.72,#N/A N/A
1985-11-07,192.62,#N/A N/A
1985-11-06,192.76,#N/A N/A
1985-11-05,192.37,#N/A N/A
1985-11-04,191.25,#N/A N/A
1985-11-01,191.53,#N/A N/A
1985-10-31,189.82,#N/A N/A
1985-10-30,190.07,#N/A N/A
1985-10-29,189.23,#N/A N/A
1985-10-28,187.76,#N/A N/A
1985-10-25,187.52,#N/A N/A
1985-10-24,188.5,#N/A N/A
1985-10-23,189.09,#N/A N/A
1985-10-22,188.04,#N/A N/A
1985-10-21,186.96,#N/A N/A
1985-10-18,187.04,#N/A N/A
1985-10-17,187.66,#N/A N/A
1985-10-16,187.98,#N/A N/A
1985-10-15,186.08,#N/A N/A
1985-10-14,186.37,#N/A N/A
1985-10-11,184.28,#N/A N/A
1985-10-10,182.78,#N/A N/A
1985-10-09,182.52,#N/A N/A
1985-10-08,181.87,#N/A N/A
1985-10-07,181.87,#N/A N/A
1985-10-04,183.22,#N/A N/A
1985-10-03,184.36,#N/A N/A
1985-10-02,184.06,#N/A N/A
1985-10-01,185.07,#N/A N/A
1985-09-30,182.08,#N/A N/A
1985-09-27,181.3,#N/A N/A
1985-09-26,181.29,#N/A N/A
1985-09-25,180.66,#N/A N/A
1985-09-24,182.62,#N/A N/A
1985-09-23,184.3,#N/A N/A
1985-09-20,182.05,#N/A N/A
1985-09-19,183.39,#N/A N/A
1985-09-18,181.71,#N/A N/A
1985-09-17,181.36,#N/A N/A
1985-09-16,182.88,#N/A N/A
1985-09-13,182.91,#N/A N/A
1985-09-12,183.69,#N/A N/A
1985-09-11,185.03,#N/A N/A
1985-09-10,186.9,#N/A N/A
1985-09-09,188.25,#N/A N/A
1985-09-06,188.24,#N/A N/A
1985-09-05,187.27,#N/A N/A
1985-09-04,187.37,#N/A N/A
1985-09-03,187.91,#N/A N/A
1985-08-30,188.63,#N/A N/A
1985-08-29,188.93,#N/A N/A
1985-08-28,188.83,#N/A N/A
1985-08-27,188.1,#N/A N/A
1985-08-26,187.31,#N/A N/A
1985-08-23,187.17,#N/A N/A
1985-08-22,187.36,#N/A N/A
1985-08-21,189.16,#N/A N/A
1985-08-20,188.08,#N/A N/A
1985-08-19,186.38,#N/A N/A
1985-08-16,186.1,#N/A N/A
1985-08-15,187.26,#N/A N/A
1985-08-14,187.41,#N/A N/A
1985-08-13,187.3,#N/A N/A
1985-08-12,187.63,#N/A N/A
1985-08-09,188.32,#N/A N/A
1985-08-08,188.95,#N/A N/A
1985-08-07,187.68,#N/A N/A
1985-08-06,187.93,#N/A N/A
1985-08-05,190.62,#N/A N/A
1985-08-02,191.48,#N/A N/A
1985-08-01,192.11,#N/A N/A
1985-07-31,190.92,#N/A N/A
1985-07-30,189.93,#N/A N/A
1985-07-29,189.6,#N/A N/A
1985-07-26,192.4,#N/A N/A
1985-07-25,192.06,#N/A N/A
1985-07-24,191.58,#N/A N/A
1985-07-23,192.55,#N/A N/A
1985-07-22,194.35,#N/A N/A
1985-07-19,195.13,#N/A N/A
1985-07-18,194.38,#N/A N/A
1985-07-17,195.65,#N/A N/A
1985-07-16,194.72,#N/A N/A
1985-07-15,192.72,#N/A N/A
1985-07-12,193.29,#N/A N/A
1985-07-11,192.94,#N/A N/A
1985-07-10,192.37,#N/A N/A
1985-07-09,191.05,#N/A N/A
1985-07-08,191.93,#N/A N/A
1985-07-05,192.52,#N/A N/A
1985-07-03,191.45,#N/A N/A
1985-07-02,192.01,#N/A N/A
1985-07-01,192.43,#N/A N/A
1985-06-28,191.85,#N/A N/A
1985-06-27,191.23,#N/A N/A
1985-06-26,190.06,#N/A N/A
1985-06-25,189.74,#N/A N/A
1985-06-24,189.15,#N/A N/A
1985-06-21,189.61,#N/A N/A
1985-06-20,186.73,#N/A N/A
1985-06-19,186.63,#N/A N/A
1985-06-18,187.34,#N/A N/A
1985-06-17,186.53,#N/A N/A
1985-06-14,187.1,#N/A N/A
1985-06-13,185.33,#N/A N/A
1985-06-12,187.61,#N/A N/A
1985-06-11,189.04,#N/A N/A
1985-06-10,189.51,#N/A N/A
1985-06-07,189.68,#N/A N/A
1985-06-06,191.06,#N/A N/A
1985-06-05,190.16,#N/A N/A
1985-06-04,190.04,#N/A N/A
1985-06-03,189.32,#N/A N/A
1985-05-31,189.55,#N/A N/A
1985-05-30,187.75,#N/A N/A
1985-05-29,187.68,#N/A N/A
1985-05-28,187.86,#N/A N/A
1985-05-24,188.29,#N/A N/A
1985-05-23,187.6,#N/A N/A
1985-05-22,188.56,#N/A N/A
1985-05-21,189.64,#N/A N/A
1985-05-20,189.72,#N/A N/A
1985-05-17,187.42,#N/A N/A
1985-05-16,185.66,#N/A N/A
1985-05-15,184.54,#N/A N/A
1985-05-14,183.87,#N/A N/A
1985-05-13,184.61,#N/A N/A
1985-05-10,184.28,#N/A N/A
1985-05-09,181.92,#N/A N/A
1985-05-08,180.62,#N/A N/A
1985-05-07,180.76,#N/A N/A
1985-05-06,179.99,#N/A N/A
1985-05-03,180.08,#N/A N/A
1985-05-02,179.01,#N/A N/A
1985-05-01,178.37,#N/A N/A
1985-04-30,179.83,#N/A N/A
1985-04-29,180.63,#N/A N/A
1985-04-26,182.18,#N/A N/A
1985-04-25,183.43,#N/A N/A
1985-04-24,182.26,#N/A N/A
1985-04-23,181.88,#N/A N/A
1985-04-22,180.7,#N/A N/A
1985-04-19,181.11,#N/A N/A
1985-04-18,180.84,#N/A N/A
1985-04-17,181.68,#N/A N/A
1985-04-16,181.2,#N/A N/A
1985-04-15,180.92,#N/A N/A
1985-04-12,180.54,#N/A N/A
1985-04-11,180.19,#N/A N/A
1985-04-10,179.42,#N/A N/A
1985-04-09,178.21,#N/A N/A
1985-04-08,178.03,#N/A N/A
1985-04-04,179.03,#N/A N/A
1985-04-03,179.11,#N/A N/A
1985-04-02,180.53,#N/A N/A
1985-04-01,181.27,#N/A N/A
1985-03-29,180.66,#N/A N/A
1985-03-28,179.54,#N/A N/A
1985-03-27,179.54,#N/A N/A
1985-03-26,178.43,#N/A N/A
1985-03-25,177.97,#N/A N/A
1985-03-22,179.04,#N/A N/A
1985-03-21,179.35,#N/A N/A
1985-03-20,179.08,#N/A N/A
1985-03-19,179.54,#N/A N/A
1985-03-18,176.88,#N/A N/A
1985-03-15,176.53,#N/A N/A
1985-03-14,177.84,#N/A N/A
1985-03-13,178.19,#N/A N/A
1985-03-12,179.66,#N/A N/A
1985-03-11,178.79,#N/A N/A
1985-03-08,179.1,#N/A N/A
1985-03-07,179.51,#N/A N/A
1985-03-06,180.65,#N/A N/A
1985-03-05,182.23,#N/A N/A
1985-03-04,182.06,#N/A N/A
1985-03-01,183.23,#N/A N/A
1985-02-28,181.18,#N/A N/A
1985-02-27,180.71,#N/A N/A
1985-02-26,181.17,#N/A N/A
1985-02-25,179.23,#N/A N/A
1985-02-22,179.36,#N/A N/A
1985-02-21,180.19,#N/A N/A
1985-02-20,181.18,#N/A N/A
1985-02-19,181.33,#N/A N/A
1985-02-15,181.6,#N/A N/A
1985-02-14,182.41,#N/A N/A
1985-02-13,183.35,#N/A N/A
1985-02-12,180.56,#N/A N/A
1985-02-11,180.51,#N/A N/A
1985-02-08,182.19,#N/A N/A
1985-02-07,181.82,#N/A N/A
1985-02-06,180.43,#N/A N/A
1985-02-05,180.61,#N/A N/A
1985-02-04,180.35,#N/A N/A
1985-02-01,178.63,#N/A N/A
1985-01-31,179.63,#N/A N/A
1985-01-30,179.39,#N/A N/A
1985-01-29,179.18,#N/A N/A
1985-01-28,177.4,#N/A N/A
1985-01-25,177.35,#N/A N/A
1985-01-24,176.71,#N/A N/A
1985-01-23,177.3,#N/A N/A
1985-01-22,175.48,#N/A N/A
1985-01-21,175.23,#N/A N/A
1985-01-18,171.32,#N/A N/A
1985-01-17,170.73,#N/A N/A
1985-01-16,171.19,#N/A N/A
1985-01-15,170.81,#N/A N/A
1985-01-14,170.51,#N/A N/A
1985-01-11,167.91,#N/A N/A
1985-01-10,168.31,#N/A N/A
1985-01-09,165.18,#N/A N/A
1985-01-08,163.99,#N/A N/A
1985-01-07,164.24,#N/A N/A
1985-01-04,163.68,#N/A N/A
1985-01-03,164.57,#N/A N/A
1985-01-02,165.37,#N/A N/A
1984-12-31,167.24,#N/A N/A
1984-12-28,166.26,#N/A N/A
1984-12-27,165.75,#N/A N/A
1984-12-26,166.47,#N/A N/A
1984-12-24,166.76,#N/A N/A
1984-12-21,165.51,#N/A N/A
1984-12-20,166.38,#N/A N/A
1984-12-19,167.16,#N/A N/A
